"module name","licenses","repository","licenseUrl","parents"
"string_decoder@1.0.3","MIT","https://github.com/rvagg/string_decoder","https://github.com/rvagg/string_decoder/raw/master/LICENSE","readable-stream:atlantis"
"stringstream@0.0.5","MIT","https://github.com/mhart/StringStream","https://github.com/mhart/StringStream/raw/master/LICENSE.txt","atlantis"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","atlantis"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","ansi-align:atlantis"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom","https://github.com/sindresorhus/strip-bom/raw/master/license","atlantis"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof","https://github.com/sindresorhus/strip-eof/raw/master/license","atlantis"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent","https://github.com/sindresorhus/strip-indent/raw/master/license","atlantis"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments","https://github.com/sindresorhus/strip-json-comments/raw/master/license","atlantis"
"style-loader@0.13.2","MIT","https://github.com/webpack/style-loader","https://github.com/webpack/style-loader/raw/master/LICENSE","atlantis"
"stylus-loader@3.0.1","MIT","https://github.com/shama/stylus-loader","https://github.com/shama/stylus-loader/raw/master/LICENSE","atlantis"
"stylus@0.54.5","MIT","https://github.com/stylus/stylus","https://github.com/stylus/stylus/raw/master/LICENSE","atlantis"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","chalk:atlantis"
"supports-color@3.2.3","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","atlantis"
"supports-color@4.4.0","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","icss-utils:atlantis"
"svgo@0.7.2","MIT","https://github.com/svg/svgo","https://github.com/svg/svgo/raw/master/LICENSE","atlantis"
"symbol-observable@1.0.4","MIT","https://github.com/blesh/symbol-observable","https://github.com/blesh/symbol-observable/raw/master/license","atlantis"
"tapable@0.2.8","MIT","http://github.com/webpack/tapable","http://github.com/webpack/tapable","atlantis"
"tar-fs@1.13.2","MIT","https://github.com/mafintosh/tar-fs","https://github.com/mafintosh/tar-fs/raw/master/LICENSE","atlantis"
"tar-stream@1.5.4","MIT","https://github.com/mafintosh/tar-stream","https://github.com/mafintosh/tar-stream/raw/master/LICENSE","atlantis"
"tar@2.2.1","ISC","https://github.com/isaacs/node-tar","https://github.com/isaacs/node-tar/raw/master/LICENSE","atlantis"
"temp@0.8.3","MIT","https://github.com/bruce/node-temp","https://github.com/bruce/node-temp/raw/master/LICENSE","atlantis"
"term-size@1.2.0","MIT","https://github.com/sindresorhus/term-size","https://github.com/sindresorhus/term-size/raw/master/license","atlantis"
"through@2.3.8","MIT","https://github.com/dominictarr/through","https://github.com/dominictarr/through/raw/master/LICENSE.APACHE2","atlantis"
"time-stamp@2.0.0","MIT","https://github.com/jonschlinkert/time-stamp","https://github.com/jonschlinkert/time-stamp/raw/master/LICENSE","atlantis"
"timed-out@4.0.1","MIT","https://github.com/floatdrop/timed-out","https://github.com/floatdrop/timed-out/raw/master/license","atlantis"
"timers-browserify@2.0.4","MIT","https://github.com/jryans/timers-browserify","https://github.com/jryans/timers-browserify/blob/master/LICENSE.md","atlantis"
"tmp@0.0.24","MIT","https://github.com/raszi/node-tmp","http://opensource.org/licenses/MIT","webdriver-js-extender:atlantis"
"tmp@0.0.28","MIT","https://github.com/raszi/node-tmp","https://github.com/raszi/node-tmp/raw/master/LICENSE","atlantis"
"tmp@0.0.30","MIT","https://github.com/raszi/node-tmp","https://github.com/raszi/node-tmp/raw/master/LICENSE","selenium-webdriver:atlantis"
"tmp@0.0.31","MIT","https://github.com/raszi/node-tmp","https://github.com/raszi/node-tmp/raw/master/LICENSE","external-editor:atlantis"
"to-array@0.1.4","MIT","https://github.com/Raynos/to-array","http://github.com/Raynos/to-array/raw/master/LICENSE","atlantis"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer","https://github.com/jhiesey/to-arraybuffer/raw/master/LICENSE","atlantis"
"to-fast-properties@1.0.3","MIT","https://github.com/sindresorhus/to-fast-properties","https://github.com/sindresorhus/to-fast-properties/raw/master/license","atlantis"
"toposort@1.0.3","MIT","https://github.com/marcelklehr/toposort","https://github.com/marcelklehr/toposort/raw/master/License","atlantis"
"touch@0.0.3","ISC","https://github.com/isaacs/node-touch","https://github.com/isaacs/node-touch/raw/master/LICENSE","atlantis"
"tough-cookie@2.3.2","BSD-3-Clause","https://github.com/salesforce/tough-cookie","https://github.com/salesforce/tough-cookie/raw/master/LICENSE","atlantis"
"traverse@0.3.9","MIT/X11","http://github.com/substack/js-traverse","http://github.com/substack/js-traverse/raw/master/LICENSE","atlantis"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines","https://github.com/sindresorhus/trim-newlines/raw/master/license","atlantis"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right","https://github.com/sindresorhus/trim-right/raw/master/license","atlantis"
"ts-node@2.0.0","MIT","https://github.com/TypeStrong/ts-node","https://github.com/TypeStrong/ts-node/raw/master/LICENSE","atlantis"
"tsconfig@5.0.3","MIT","https://github.com/TypeStrong/tsconfig","https://github.com/TypeStrong/tsconfig/raw/master/LICENSE","atlantis"
"tsickle@0.21.6","MIT","https://github.com/angular/tsickle","https://github.com/angular/tsickle/raw/master/LICENSE","atlantis"
"tslib@1.7.1","Apache-2.0","https://github.com/Microsoft/tslib","https://github.com/Microsoft/tslib/raw/master/LICENSE.txt","atlantis"
"tslint@4.5.1","Apache-2.0","https://github.com/palantir/tslint","https://github.com/palantir/tslint/raw/master/LICENSE","atlantis"
"tsutils@1.9.1","MIT","https://github.com/ajafff/tsutils","https://github.com/ajafff/tsutils/raw/master/LICENSE","atlantis"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify","https://github.com/substack/tty-browserify/raw/master/LICENSE","atlantis"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent","https://github.com/mikeal/tunnel-agent/raw/master/LICENSE","atlantis"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js","https://github.com/dchest/tweetnacl-js/raw/master/LICENSE","atlantis"
"type-is@1.6.15","MIT","https://github.com/jshttp/type-is","https://github.com/jshttp/type-is/raw/master/LICENSE","atlantis"
"typescript@2.2.2","Apache-2.0","https://github.com/Microsoft/TypeScript","https://github.com/Microsoft/TypeScript/raw/master/LICENSE.txt","atlantis"
"uglify-js@2.3.6","UNKNOWN","https://github.com/mishoo/UglifyJS2","https://github.com/mishoo/UglifyJS2/raw/master/LICENSE","handlebars:atlantis"
"uglify-js@2.8.29","BSD-2-Clause","https://github.com/mishoo/UglifyJS2","https://github.com/mishoo/UglifyJS2/raw/master/LICENSE","atlantis"
"uglify-js@3.1.0","BSD-2-Clause","https://github.com/mishoo/UglifyJS2","https://github.com/mishoo/UglifyJS2/raw/master/LICENSE","html-minifier:atlantis"
"uglify-to-browserify@1.0.2","MIT","https://github.com/ForbesLindesay/uglify-to-browserify","https://github.com/ForbesLindesay/uglify-to-browserify/raw/master/LICENSE","atlantis"
"ultron@1.0.2","MIT","https://github.com/unshiftio/ultron","https://github.com/unshiftio/ultron/raw/master/LICENSE","atlantis"
"uniq@1.0.1","MIT","https://github.com/mikolalysenko/uniq","https://github.com/mikolalysenko/uniq/raw/master/LICENSE","atlantis"
"uniqid@4.1.1","MIT","https://github.com/adamhalasz/uniqid","https://github.com/adamhalasz/uniqid","atlantis"
"uniqs@2.0.0","MIT","https://github.com/fgnass/uniqs","https://github.com/fgnass/uniqs","atlantis"
"unique-string@1.0.0","MIT","https://github.com/sindresorhus/unique-string","https://github.com/sindresorhus/unique-string/raw/master/license","atlantis"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe","https://github.com/stream-utils/unpipe/raw/master/LICENSE","atlantis"
"unzip-response@2.0.1","MIT","https://github.com/sindresorhus/unzip-response","https://github.com/sindresorhus/unzip-response/raw/master/license","atlantis"
"update-notifier@2.2.0","BSD-2-Clause","https://github.com/yeoman/update-notifier","https://github.com/yeoman/update-notifier","atlantis"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case","https://github.com/blakeembrey/upper-case/raw/master/LICENSE","atlantis"
"urix@0.1.0","MIT","https://github.com/lydell/urix","https://github.com/lydell/urix/raw/master/LICENSE","atlantis"
"url-loader@0.5.9","MIT","https://github.com/webpack/url-loader","https://github.com/webpack/url-loader/raw/master/LICENSE","atlantis"
"url-parse-lax@1.0.0","MIT","https://github.com/sindresorhus/url-parse-lax","https://github.com/sindresorhus/url-parse-lax/raw/master/license","atlantis"
"url-parse@1.0.5","MIT","https://github.com/unshiftio/url-parse","https://github.com/unshiftio/url-parse/raw/master/LICENSE","original:atlantis"
"url-parse@1.1.9","MIT","https://github.com/unshiftio/url-parse","https://github.com/unshiftio/url-parse/raw/master/LICENSE","atlantis"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url","https://github.com/defunctzombie/node-url/raw/master/LICENSE","atlantis"
"user-home@1.1.1","MIT","https://github.com/sindresorhus/user-home","https://github.com/sindresorhus/user-home/raw/master/license","atlantis"
"useragent@2.2.1","MIT","http://github.com/3rd-Eden/useragent","https://github.com/3rd-Eden/useragent/blob/master/LICENSE","atlantis"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate","https://github.com/TooTallNate/util-deprecate/raw/master/LICENSE","atlantis"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util","https://github.com/defunctzombie/node-util/raw/master/LICENSE","atlantis"
"utila@0.3.3","MIT","https://github.com/AriaMinaei/utila","https://github.com/AriaMinaei/utila","atlantis"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila","https://github.com/AriaMinaei/utila/raw/master/LICENSE","pretty-error:atlantis"
"utils-merge@1.0.0","MIT","https://github.com/jaredhanson/utils-merge","http://www.opensource.org/licenses/MIT","atlantis"
"uuid@2.0.3","MIT","https://github.com/defunctzombie/node-uuid","https://github.com/defunctzombie/node-uuid/raw/master/LICENSE.md","atlantis"
"uuid@3.1.0","MIT","https://github.com/kelektiv/node-uuid","https://github.com/kelektiv/node-uuid/raw/master/LICENSE.md","request:atlantis"
"v8flags@2.1.1","MIT","https://github.com/tkellen/node-v8flags","https://github.com/tkellen/node-v8flags/blob/master/LICENSE","atlantis"
"valid-url@1.0.9","UNKNOWN","https://github.com/ogt/valid-url","https://github.com/ogt/valid-url/raw/master/LICENSE","atlantis"
"validate-npm-package-license@3.0.1","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js","https://github.com/kemitchell/validate-npm-package-license.js/raw/master/LICENSE","atlantis"
"vary@1.1.1","MIT","https://github.com/jshttp/vary","https://github.com/jshttp/vary/raw/master/LICENSE","atlantis"
"vendors@1.0.1","MIT","https://github.com/wooorm/vendors","https://github.com/wooorm/vendors/raw/master/LICENSE","atlantis"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror","https://github.com/davepacheco/node-verror/raw/master/LICENSE","atlantis"
"vlq@0.2.2","MIT","https://github.com/Rich-Harris/vlq","https://github.com/Rich-Harris/vlq","atlantis"
"vm-browserify@0.0.4","MIT","http://github.com/substack/vm-browserify","http://github.com/substack/vm-browserify/raw/master/LICENSE","atlantis"
"void-elements@2.0.1","MIT","https://github.com/hemanth/void-elements","https://github.com/hemanth/void-elements/raw/master/LICENSE","atlantis"
"walk-sync@0.3.2","MIT","https://github.com/joliss/node-walk-sync","https://github.com/joliss/node-walk-sync/raw/master/LICENSE","atlantis"
"watchpack@1.4.0","MIT","https://github.com/webpack/watchpack","https://github.com/webpack/watchpack/raw/master/LICENSE","atlantis"
"wbuf@1.7.2","MIT","https://github.com/indutny/wbuf","https://github.com/indutny/wbuf","atlantis"
"web-animations-js@2.3.1","Apache-2.0","https://github.com/web-animations/web-animations-js","https://github.com/web-animations/web-animations-js","atlantis"
"webdriver-js-extender@1.0.0","MIT","https://github.com/angular/webdriver-js-entender","https://github.com/angular/webdriver-js-entender/raw/master/LICENSE","atlantis"
"webdriver-manager@12.0.6","MIT","https://github.com/angular/webdriver-manager","https://github.com/angular/webdriver-manager/raw/master/LICENSE","atlantis"
"webpack-dev-middleware@1.12.0","MIT","https://github.com/webpack/webpack-dev-middleware","https://github.com/webpack/webpack-dev-middleware/raw/master/LICENSE","atlantis"
"webpack-dev-server@2.4.5","MIT","https://github.com/webpack/webpack-dev-server","https://github.com/webpack/webpack-dev-server/raw/master/LICENSE","atlantis"
"webpack-merge@2.6.1","MIT","https://github.com/survivejs/webpack-merge","https://github.com/survivejs/webpack-merge/raw/master/LICENSE","atlantis"
"webpack-sources@0.2.3","MIT","https://github.com/webpack/webpack-sources","https://github.com/webpack/webpack-sources","atlantis"
"webpack-sources@1.0.1","MIT","https://github.com/webpack/webpack-sources","https://github.com/webpack/webpack-sources","extract-text-webpack-plugin:atlantis"
"webpack@2.4.1","MIT","https://github.com/webpack/webpack","https://github.com/webpack/webpack/raw/master/LICENSE","atlantis"
"websocket-driver@0.7.0","MIT","https://github.com/faye/websocket-driver-node","https://github.com/faye/websocket-driver-node/raw/master/LICENSE.md","atlantis"
"websocket-extensions@0.1.2","MIT","https://github.com/faye/websocket-extensions-node","https://github.com/faye/websocket-extensions-node/raw/master/LICENSE.md","atlantis"
"when@3.6.4","MIT","https://github.com/cujojs/when","http://www.opensource.org/licenses/mit-license.php","atlantis"
"whet.extend@0.9.9","MIT","https://github.com/Meettya/whet.extend","https://github.com/Meettya/whet.extend/raw/master/LICENSE","atlantis"
"which-module@1.0.0","ISC","https://github.com/nexdrew/which-module","https://github.com/nexdrew/which-module/raw/master/LICENSE","atlantis"
"which@1.3.0","ISC","https://github.com/isaacs/node-which","https://github.com/isaacs/node-which/raw/master/LICENSE","atlantis"
"wide-align@1.1.2","ISC","https://github.com/iarna/wide-align","https://github.com/iarna/wide-align/raw/master/LICENSE","atlantis"
"widest-line@1.0.0","MIT","https://github.com/sindresorhus/widest-line","https://github.com/sindresorhus/widest-line/raw/master/license","atlantis"
"window-size@0.1.0","MIT","https://github.com/jonschlinkert/window-size","https://github.com/jonschlinkert/window-size/blob/master/LICENSE-MIT","atlantis"
"winston@2.3.1","MIT","https://github.com/winstonjs/winston","https://github.com/winstonjs/winston/raw/master/LICENSE","atlantis"
"wordwrap@0.0.2","MIT/X11","https://github.com/substack/node-wordwrap","https://github.com/substack/node-wordwrap","uglify-js:atlantis"
"wordwrap@0.0.3","MIT","https://github.com/substack/node-wordwrap","https://github.com/substack/node-wordwrap/raw/master/LICENSE","atlantis"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi","https://github.com/chalk/wrap-ansi/raw/master/license","atlantis"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy","https://github.com/npm/wrappy/raw/master/LICENSE","atlantis"
"write-file-atomic@2.3.0","ISC","https://github.com/iarna/write-file-atomic","https://github.com/iarna/write-file-atomic/raw/master/LICENSE","atlantis"
"ws@1.1.1","MIT","https://github.com/websockets/ws","https://github.com/websockets/ws","atlantis"
"wtf-8@1.0.0","MIT","https://github.com/mathiasbynens/wtf-8.js","https://github.com/mathiasbynens/wtf-8.js/raw/master/LICENSE-MIT.txt","atlantis"
"xdg-basedir@3.0.0","MIT","https://github.com/sindresorhus/xdg-basedir","https://github.com/sindresorhus/xdg-basedir/raw/master/license","atlantis"
"xml-char-classes@1.0.0","MIT","https://github.com/sindresorhus/xml-char-classes","https://github.com/sindresorhus/xml-char-classes","atlantis"
"xml2js@0.4.19","MIT","https://github.com/Leonidas-from-XIV/node-xml2js","https://github.com/Leonidas-from-XIV/node-xml2js/raw/master/LICENSE","atlantis"
"xml2js@0.4.4","MIT","https://github.com/Leonidas-from-XIV/node-xml2js","https://raw.github.com/Leonidas-from-XIV/node-xml2js/master/LICENSE","webdriver-js-extender:atlantis"
"xmlbuilder@9.0.4","MIT","https://github.com/oozcitak/xmlbuilder-js","https://github.com/oozcitak/xmlbuilder-js/raw/master/LICENSE","atlantis"
"xmldom@0.1.27","LGPL","https://github.com/jindw/xmldom","http://www.gnu.org/licenses/lgpl.html","atlantis"
"xmlhttprequest-ssl@1.5.3","MIT","https://github.com/mjwwit/node-XMLHttpRequest","http://creativecommons.org/licenses/MIT/","atlantis"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend","https://github.com/Raynos/xtend/raw/master/LICENCE","atlantis"
"y18n@3.2.1","ISC","https://github.com/yargs/y18n","https://github.com/yargs/y18n/raw/master/LICENSE","atlantis"
"yallist@2.1.2","ISC","https://github.com/isaacs/yallist","https://github.com/isaacs/yallist/raw/master/LICENSE","atlantis"
"yargs-parser@4.2.1","ISC","https://github.com/yargs/yargs-parser","https://github.com/yargs/yargs-parser/raw/master/LICENSE.txt","atlantis"
"yargs-parser@5.0.0","ISC","https://github.com/yargs/yargs-parser","https://github.com/yargs/yargs-parser/raw/master/LICENSE.txt","sass-graph:atlantis"
"yargs@3.10.0","MIT","http://github.com/bcoe/yargs","http://github.com/bcoe/yargs/raw/master/LICENSE","uglify-js:atlantis"
"yargs@6.6.0","MIT","http://github.com/yargs/yargs","http://github.com/yargs/yargs/raw/master/LICENSE","atlantis"
"yargs@7.1.0","MIT","http://github.com/yargs/yargs","http://github.com/yargs/yargs/raw/master/LICENSE","sass-graph:atlantis"
"yeast@0.1.2","MIT","https://github.com/unshiftio/yeast","https://github.com/unshiftio/yeast/raw/master/LICENSE","atlantis"
"yn@1.3.0","MIT","https://github.com/sindresorhus/yn","https://github.com/sindresorhus/yn/raw/master/license","atlantis"
"zone.js@0.8.17","MIT","https://github.com/angular/zone.js","https://github.com/angular/zone.js/raw/master/LICENSE","atlantis"
